id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement
5200989,AFM RECYCLAGE,AFM RECYCLAGE,Merignac,AFM RECYCLAGE — Merignac,33281,Mérignac,243300316,Bordeaux Métropole,"44.8483529, -0.688876","{""coordinates"": [-0.688876, 44.8483529], ""type"": ""Point""}",697,38348263500364,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200989,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2026-01-20T00:00:00+01:00,2026
5200996,ATE (AERO TECHNIQUE ESPACEex DPS),ATE (AERO TECHNIQUE ESPACEex DPS),,ATE (AERO TECHNIQUE ESPACEex DPS),33281,Mérignac,243300316,Bordeaux Métropole,"44.8372909, -0.714891","{""coordinates"": [-0.714891, 44.8372909], ""type"": ""Point""}",700,96820138400060,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200999,LAFARGE BETON SUD-OUEST SAS,LAFARGE BETON SUD-OUEST SAS,,LAFARGE BETON SUD-OUEST SAS,33281,Mérignac,243300316,Bordeaux Métropole,"44.8473439, -0.6742149","{""coordinates"": [-0.6742149, 44.8473439], ""type"": ""Point""}",702,46620326200012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,2025-02-10T00:00:00+01:00,2025
5201004,PENA METAUX  SAS,PENA METAUX  SAS,,PENA METAUX  SAS,33281,Mérignac,243300316,Bordeaux Métropole,"44.8095049, -0.726386","{""coordinates"": [-0.726386, 44.8095049], ""type"": ""Point""}",704,38014154900010,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201004,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2026-02-19T00:00:00+01:00,2026
5201011,REDA,REDA,,REDA,33281,Mérignac,243300316,Bordeaux Métropole,"44.8527099, -0.676289","{""coordinates"": [-0.676289, 44.8527099], ""type"": ""Point""}",708,30975560100015,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201011,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28,2025-02-10T00:00:00+01:00,2025
5201013,COBAN,COBAN,Mios,COBAN — Mios,33284,Mios,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.6332089, -0.941292","{""coordinates"": [-0.941292, 44.6332089], ""type"": ""Point""}",710,24330150400052,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,2025-02-10T00:00:00+01:00,2025
5201015,SIORAT - Mios,SIORAT,Mios,SIORAT — Mios,33284,Mios,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.6267209, -0.8502379","{""coordinates"": [-0.8502379, 44.6267209], ""type"": ""Point""}",712,67682013700054,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025
5201017,SIBELCO France,SIBELCO France,Mios — La Hitte,SIBELCO France — Mios — La Hitte,33284,Mios,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.6560159, -0.826581","{""coordinates"": [-0.826581, 44.6560159], ""type"": ""Point""}",713,68200032800240,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-03-07T00:00:00+01:00,2026
5201036,CIE COMMERCIALE MANUTENTION PETROLIERE,CIE COMMERCIALE MANUTENTION PETROLIERE,,CIE COMMERCIALE MANUTENTION PETROLIERE,33395,Saint-Estèphe,200069995,CC Médoc Coeur de Presqu'île,"45.2279539, -0.7511259","{""coordinates"": [-0.7511259, 45.2279539], ""type"": ""Point""}",720,57645046400119,AUTORISATION,SEUIL_HAUT,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201036,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2026-04-01T00:00:00+02:00,2026
5201059,GRENOUILLEAU-LANDAIS,GRENOUILLEAU-LANDAIS,,GRENOUILLEAU-LANDAIS,33318,Pessac,243300316,Bordeaux Métropole,"44.8068739, -0.629117","{""coordinates"": [-0.629117, 44.8068739], ""type"": ""Point""}",727,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201059,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201060,ROQUES ET LECOEUR,ROQUES ET LECOEUR,,ROQUES ET LECOEUR,33318,Pessac,243300316,Bordeaux Métropole,"44.8114109, -0.6187999","{""coordinates"": [-0.6187999, 44.8114109], ""type"": ""Point""}",728,49993107900010,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201060,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-08-30T00:00:00+02:00,2025
5201061,MANO (Blanchisserie),MANO (Blanchisserie),,MANO (Blanchisserie),33318,Pessac,243300316,Bordeaux Métropole,"44.8013489, -0.66337","{""coordinates"": [-0.66337, 44.8013489], ""type"": ""Point""}",729,30506171500010,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5205084,TERMINAL MINERALIER BORDEAUX-BASSENS,TERMINAL MINERALIER BORDEAUX-BASSENS,,TERMINAL MINERALIER BORDEAUX-BASSENS,33032,Bassens,243300316,Bordeaux Métropole,"44.9043509, -0.534605","{""coordinates"": [-0.534605, 44.9043509], ""type"": ""Point""}",948,57362049900059,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205084,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5205088,AFM RECYCLAGE,AFM RECYCLAGE,Izon,AFM RECYCLAGE — Izon,33207,Izon,200070092,CA du Libournais,"44.9160939, -0.378245","{""coordinates"": [-0.378245, 44.9160939], ""type"": ""Point""}",949,38348263500679,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205088,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2026-02-27T00:00:00+01:00,2026
5205111,SETHELEC SNC,SETHELEC SNC,,SETHELEC SNC,33032,Bassens,243300316,Bordeaux Métropole,"44.9148729, -0.5401379","{""coordinates"": [-0.5401379, 44.9148729], ""type"": ""Point""}",951,39839319900086,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205111,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35,2025-02-10T00:00:00+01:00,2025
5205143,SEROUL,SEROUL,,SEROUL,33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.9276259, -0.43009","{""coordinates"": [-0.43009, 44.9276259], ""type"": ""Point""}",955,,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5205150,Les Docks Pétroliers d'Ambès (DPA),Les Docks Pétroliers d'Ambès (DPA),Bassens,Les Docks Pétroliers d'Ambès (DPA) — Bassens,33032,Bassens,243300316,Bordeaux Métropole,"44.9215519, -0.5330119","{""coordinates"": [-0.5330119, 44.9215519], ""type"": ""Point""}",958,58542007800040,AUTORISATION,SEUIL_HAUT,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205150,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2026-04-01T00:00:00+02:00,2026
5205182,SOC COOP VINICOLE ALLIANCE BOURG,SOC COOP VINICOLE ALLIANCE BOURG,Tauriac,SOC COOP VINICOLE ALLIANCE BOURG — Tauriac,33525,Tauriac,243301223,CC du Grand Cubzaguais,"45.0364889, -0.5097379","{""coordinates"": [-0.5097379, 45.0364889], ""type"": ""Point""}",961,78202284200010,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205182,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025
5205294,STRYKER SPINE,STRYKER SPINE,,STRYKER SPINE,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7501959, -0.6893169","{""coordinates"": [-0.6893169, 44.7501959], ""type"": ""Point""}",969,31096730200038,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205294,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32,2026-02-10T00:00:00+01:00,2026
5208708,SUEZ Organique,SUEZ Organique,Audenge,SUEZ Organique — Audenge,33019,Audenge,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.7328349, -0.977739","{""coordinates"": [-0.977739, 44.7328349], ""type"": ""Point""}",1440,34530688000864,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208708,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2026-01-16T00:00:00+01:00,2026
5208737,SOLUTIONS POLYMERES,SOLUTIONS POLYMERES,,SOLUTIONS POLYMERES,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7609099, -0.727605","{""coordinates"": [-0.727605, 44.7609099], ""type"": ""Point""}",1442,98847565300016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-07-02T00:00:00+02:00,2025
5208751,ASPHALTE AQUITAINE SARL,ASPHALTE AQUITAINE SARL,,ASPHALTE AQUITAINE SARL,33281,Mérignac,243300316,Bordeaux Métropole,"44.8505039, -0.6811239","{""coordinates"": [-0.6811239, 44.8505039], ""type"": ""Point""}",1443,39425504600036,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,2025-02-10T00:00:00+01:00,2025
5208760,PSF DISTRIBUTION POFODIS,PSF DISTRIBUTION POFODIS,,PSF DISTRIBUTION POFODIS,33324,Pineuilh,243301371,CC du Pays Foyen,"44.8258509, 0.22053","{""coordinates"": [0.22053, 44.8258509], ""type"": ""Point""}",1444,33223588600063,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-08-30T00:00:00+02:00,2025
5208771,GUYENNE ENVIRONNEMENT,GUYENNE ENVIRONNEMENT,,GUYENNE ENVIRONNEMENT,33281,Mérignac,243300316,Bordeaux Métropole,"44.8387839, -0.7380709","{""coordinates"": [-0.7380709, 44.8387839], ""type"": ""Point""}",1447,81490091600010,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208771,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-04-17T00:00:00+02:00,2025
5209526,SAGE Patrick,SAGE Patrick,,SAGE Patrick,33435,Saint-Macaire,200043974,CC du Sud Gironde,"44.5644769, -0.22793","{""coordinates"": [-0.22793, 44.5644769], ""type"": ""Point""}",1552,40259691000016,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5209590,SARL LES PIERRES DE FRONTENAC,SARL LES PIERRES DE FRONTENAC,Frontenac — Bignon,SARL LES PIERRES DE FRONTENAC — Frontenac — Bignon,33175,Frontenac,200069599,CC Rurales de l'Entre-Deux-Mers,"44.7164259, -0.1551009","{""coordinates"": [-0.1551009, 44.7164259], ""type"": ""Point""}",1557,45070130500036,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209590,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,2025-04-15T00:00:00+02:00,2025
5209628,EDITRANS  S.A.R.L.,EDITRANS  S.A.R.L.,,EDITRANS  S.A.R.L.,33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.9293759, -0.455912","{""coordinates"": [-0.455912, 44.9293759], ""type"": ""Point""}",1558,43217700400012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209628,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,90,2025-02-10T00:00:00+01:00,2025
5209671,EIFFAGE ENERGIE AQUITAINE,EIFFAGE ENERGIE AQUITAINE,,EIFFAGE ENERGIE AQUITAINE,33318,Pessac,243300316,Bordeaux Métropole,"44.7921769, -0.6730749","{""coordinates"": [-0.6730749, 44.7921769], ""type"": ""Point""}",1563,40107089100080,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,2025-02-10T00:00:00+01:00,2025
5209673,BANQUE DE FRANCE,BANQUE DE FRANCE,,BANQUE DE FRANCE,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8432029, -0.5722669","{""coordinates"": [-0.5722669, 44.8432029], ""type"": ""Point""}",1564,57210489102175,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,2025-02-10T00:00:00+01:00,2025
5209784,COMPAGNIE FRUITIERE ex DOLE FRANCE SAS,COMPAGNIE FRUITIERE ex DOLE FRANCE SAS,,COMPAGNIE FRUITIERE ex DOLE FRANCE SAS,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8529109, -0.5710859","{""coordinates"": [-0.5710859, 44.8529109], ""type"": ""Point""}",1570,6580124300158,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209784,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,2025-06-18T00:00:00+02:00,2025
5209791,LAFARGE GRANULATS (LG),LAFARGE GRANULATS (LG),Cabanac-et-Villagrains,LAFARGE GRANULATS (LG) — Cabanac-et-Villagrains,33077,Cabanac-et-Villagrains,243301264,CC de Montesquieu,"44.6001649, -0.5902559","{""coordinates"": [-0.5902559, 44.6001649], ""type"": ""Point""}",1573,56211088202235,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209791,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,2026-02-19T00:00:00+01:00,2026
5208810,VIGNOBLES DUCOURT,VIGNOBLES DUCOURT,,VIGNOBLES DUCOURT,33215,Ladaux,200069599,CC Rurales de l'Entre-Deux-Mers,"44.7043669, -0.2480189","{""coordinates"": [-0.2480189, 44.7043669], ""type"": ""Point""}",1450,40422594800011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208810,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2025-02-10T00:00:00+01:00,2025
5208813,PRESSING PRESS-SEC,PRESSING PRESS-SEC,,PRESSING PRESS-SEC,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8529109, -0.5710859","{""coordinates"": [-0.5710859, 44.8529109], ""type"": ""Point""}",1451,32448959000012,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93,2025-02-10T00:00:00+01:00,2025
5208818,REY'PASSAGE SARL,REY'PASSAGE SARL,,REY'PASSAGE SARL,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8536629, -0.610514","{""coordinates"": [-0.610514, 44.8536629], ""type"": ""Point""}",1455,41940149200030,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2025-05-04T00:00:00+02:00,2025
5208821,SECAPRESS SA,SECAPRESS SA,"Bordeaux — 16, rue Fondaudège","SECAPRESS SA — Bordeaux — 16, rue Fondaudège",33063,Bordeaux,243300316,Bordeaux Métropole,"44.8457389, -0.579143","{""coordinates"": [-0.579143, 44.8457389], ""type"": ""Point""}",1458,43411652100064,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2026-02-28T00:00:00+01:00,2026
5208824,PRESSING JOHNSTON,PRESSING JOHNSTON,,PRESSING JOHNSTON,33062,Bonzac,200070092,CA du Libournais,"45.0091739, -0.2200619","{""coordinates"": [-0.2200619, 45.0091739], ""type"": ""Point""}",1461,38063722300013,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208825,LCB LOGISTIQUE (ex. BORDEAUX INVEST),LCB LOGISTIQUE (ex. BORDEAUX INVEST),,LCB LOGISTIQUE (ex. BORDEAUX INVEST),33262,Macau,243301447,CC Médoc Estuaire,"44.9937279, -0.6167769","{""coordinates"": [-0.6167769, 44.9937279], ""type"": ""Point""}",1462,40086287600010,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208825,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-13T00:00:00+01:00,2025
5208828,KP1,KP1,,KP1,33141,Croignon,243301355,CC les Coteaux Bordelais,"44.8318579, -0.3561189","{""coordinates"": [-0.3561189, 44.8318579], ""type"": ""Point""}",1464,97632030900108,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208836,TOTAL ENERGIES  MARKETING FRANCE,TOTAL ENERGIES  MARKETING FRANCE,,TOTAL ENERGIES  MARKETING FRANCE,33281,Mérignac,243300316,Bordeaux Métropole,"44.8334099, -0.684525","{""coordinates"": [-0.684525, 44.8334099], ""type"": ""Point""}",1465,40209561600023,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,2025-09-11T00:00:00+02:00,2025
5208846,BLANCHISSERIE BORDELAISE (ex VITE PROPRE,BLANCHISSERIE BORDELAISE (ex VITE PROPRE,,BLANCHISSERIE BORDELAISE (ex VITE PROPRE,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8529109, -0.5710859","{""coordinates"": [-0.5710859, 44.8529109], ""type"": ""Point""}",1467,80990015200012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208846,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2025-02-10T00:00:00+01:00,2025
5209012,TRESCOS,TRESCOS,,TRESCOS,33170,Fontet,200044394,CC du Réolais en Sud Gironde,"44.5551019, -0.02914","{""coordinates"": [-0.02914, 44.5551019], ""type"": ""Point""}",1502,34402375900022,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2025-02-10T00:00:00+01:00,2025
5209158,MG BATIMENT,MG BATIMENT,,MG BATIMENT,33525,Tauriac,243301223,CC du Grand Cubzaguais,"45.0551549, -0.483329","{""coordinates"": [-0.483329, 45.0551549], ""type"": ""Point""}",1513,49278635500015,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209158,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5209171,ULTRAEDGE,ULTRAEDGE,,ULTRAEDGE,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8889009, -0.556705","{""coordinates"": [-0.556705, 44.8889009], ""type"": ""Point""}",1519,98228901900027,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5209187,SEA TANK,SEA TANK,,SEA TANK,33032,Bassens,243300316,Bordeaux Métropole,"44.9144379, -0.5418989","{""coordinates"": [-0.5418989, 44.9144379], ""type"": ""Point""}",1521,48096875900021,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209187,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2026-02-20T00:00:00+01:00,2026
5209214,TAILLET Eric,TAILLET Eric,,TAILLET Eric,33407,Saint-Genès-de-Fronsac,243301397,CC du Fronsadais,"45.0219009, -0.341581","{""coordinates"": [-0.341581, 45.0219009], ""type"": ""Point""}",1523,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5209219,JUILLAT SAINT MEDARD FIOUL,JUILLAT SAINT MEDARD FIOUL,,JUILLAT SAINT MEDARD FIOUL,33449,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,"44.8965509, -0.73619","{""coordinates"": [-0.73619, 44.8965509], ""type"": ""Point""}",1524,39395770900016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,2026-03-11T00:00:00+01:00,2026
5209232,SEMAS,SEMAS,,SEMAS,33234,Latresne,243301439,CC des Portes de l'Entre-Deux-Mers,"44.7908589, -0.4999519","{""coordinates"": [-0.4999519, 44.7908589], ""type"": ""Point""}",1525,45820502800020,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,2025-02-10T00:00:00+01:00,2025
5209234,CHEVALIER Paul,CHEVALIER Paul,,CHEVALIER Paul,33240,Lesparre-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.2853939, -0.9318539","{""coordinates"": [-0.9318539, 45.2853939], ""type"": ""Point""}",1526,50335347600016,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,2025-02-10T00:00:00+01:00,2025
5209237,BORDEAUX METROPOLE,BORDEAUX METROPOLE,Bordeaux — 71 Cours Louis Fargues,BORDEAUX METROPOLE — Bordeaux — 71 Cours Louis Fargues,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8666709, -0.5652829","{""coordinates"": [-0.5652829, 44.8666709], ""type"": ""Point""}",1528,41003460700763,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209237,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36,2025-02-10T00:00:00+01:00,2025
5209268,EUROVIA G.P.I. Grands Travaux S.A.S.,EUROVIA G.P.I. Grands Travaux S.A.S.,,EUROVIA G.P.I. Grands Travaux S.A.S.,33036,Bazas,200043982,CC du Bazadais,"44.4454179, -0.244349","{""coordinates"": [-0.244349, 44.4454179], ""type"": ""Point""}",1533,44444921900047,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209268,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5209283,PICOTY RESEAU SAS,PICOTY RESEAU SAS,Arcachon,PICOTY RESEAU SAS — Arcachon,33009,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.6545519, -1.1650489","{""coordinates"": [-1.1650489, 44.6545519], ""type"": ""Point""}",1536,77734738600867,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5209315,LAQU'AUTO,LAQU'AUTO,,LAQU'AUTO,33069,Le Bouscat,243300316,Bordeaux Métropole,"44.8695299, -0.601763","{""coordinates"": [-0.601763, 44.8695299], ""type"": ""Point""}",1537,32676936100022,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
